prediction_id,ticker,direction,video_id,company_name,quote,v1_verdict,v1_confidence,v1_reason,v2_verdict,v2_confidence,v2_reason,v2_suggested_ticker,input_tokens,output_tokens,call_cost_usd,quote_located,run_at
612357,SPY,bearish,1JXytcQd8K4,State Street SPDR S&P 500 ETF Trust,"And yeah, we probably have an index fund bubble. We are probably have an AI bubble. We probably have a recession coming. We probably have a market crash coming.",UNCERTAIN,0.55,"The quote mentions an 'index fund bubble' and 'market crash' which broadly applies to SPY as an index ETF, but SPY is never specifically named and the discussion is general market commentary applicable to any broad market instrument.",REAL_ATTRIBUTION,0.95,"SPY is the canonical broad market index ETF, directly matching the speaker's bearish prediction about an 'index fund bubble,' 'market crash,' and 'recession coming,' all of which implicitly reference the S&P 500 / broad market.",,957,88,0.004191,True,2026-04-19T11:36:33Z
611080,O,bullish,3Pfib5A9Uac,Realty Income Corporation,when we jump over to our output tab we can see the two valuations we came to is around 70 per share around 77 dollars per share when we come to an intrinsic value of 73.33 per share so down here you can see you can apply whatever margin of safety you want I apply 10 margin of safety based upon that our acceptable Buy price for this company is around 66 dollars per share meaning the company may be slightly undervalued,UNCERTAIN,0.55,"The quote discusses a company's valuation but doesn't name it explicitly; the surrounding context mentions moving to 'our next company' (VICI) after this analysis, suggesting this valuation was for a prior company that could be Realty Income, but it's not definitively confirmed in the excerpt.",REAL_ATTRIBUTION,0.99,"The quote explicitly discusses an intrinsic value and buy price calculation for 'this company' (Realty Income Corporation, ticker O), a direct and specific reference to the individual stock.",,1077,72,0.004311,True,2026-04-19T11:36:35Z
612506,RR,bullish,-cNKgMS_nQc,Richtech Robotics Inc,"For example, the aerospace sector, we got a complete removal of 10% US tariffs on engines and aircraft components. So that's going to benefit companies like Rolls-Royce.",MIS_ATTRIBUTION,0.99,"The quote refers to Rolls-Royce (the UK aerospace/defense company, ticker RR on the London Stock Exchange), not Richtech Robotics Inc (RR on NASDAQ), in the context of UK trade deals and aerospace tariff reductions.",MIS_ATTRIBUTION,0.99,"The quote references Rolls-Royce (the UK aerospace/defense company, LSE: RR.), not Richtech Robotics Inc (NASDAQ: RR), which has no connection to aerospace tariffs or UK trade deals.",,984,89,0.004287,True,2026-04-19T11:36:36Z
611337,SH,bullish,6M0j314e4gY,,"We're talking a market correction of 20 to 40%, major losses for anyone holding long-term debt and the balance of global economic power could begin to change pretty quickly.",MIS_ATTRIBUTION,0.9,"The quote discusses Ray Dalio's macroeconomic scenarios about US deficit and global power shifts, with no mention of SH (ProShares Short S&P500 ETF) by name, ticker, or product, making this a broad macro discussion incorrectly attributed to SH.",REAL_ATTRIBUTION,0.85,"SH is the Inverse S&P ETF, and a predicted 20-40% market correction is a direct conditional/hypothetical bullish case for an inverse S&P instrument, fitting the conditional prediction pattern.",,942,84,0.004086,True,2026-04-19T11:36:39Z
611730,TLT,bullish,PQymGcHtx20,,"The Fed is set to cut in December, but also today is the day that quantitative tightening ends. And as you know, the Fed's been shrinking its balance sheet since April 2022. It's been a pretty big headwind for market liquidity.",UNCERTAIN,0.55,"The quote discusses Fed rate cuts and QT ending, which are directly bullish for TLT (long-term Treasury bonds), but the context never explicitly mentions TLT by name — it speaks broadly about market liquidity and equity markets rallying, making the attribution plausible but not confirmed.",REAL_ATTRIBUTION,0.85,"The quote discusses Fed rate cuts, end of QT (effectively QE starting), and improved market liquidity — all macro/monetary conditions that are direct bullish drivers for long-duration Treasuries, making TLT a valid thematic proxy for this prediction.",,1018,93,0.004449,True,2026-04-19T11:36:42Z
612555,RYM,bullish,tPjm5Bt_klc,RYTHM Inc,Rin metal which has done incredibly well recently that makes up 5% um and if we look at the chart for Ry metel it's just gone almost vertical over recent um over the recent period uh since 10th of Feb effectively um it's gone up to 782 EUR from €6 EUR so huge rally uh for that company,MIS_ATTRIBUTION,0.97,"The quote is clearly about Rheinmetall (a German defense company trading in EUR), not RYM/RYTHM Inc, as evidenced by the EUR pricing, defense ETF context, and the name 'Rin metal'/'Ry metel' being phonetic renderings of Rheinmetall.",MIS_ATTRIBUTION,0.85,"The speaker is discussing Rheinmetall (a German defense company, ticker RHM on Frankfurt Stock Exchange), not RYM (RYTHM Inc), which has no connection to the European defense theme being discussed.",,1051,85,0.004428,True,2026-04-19T11:36:45Z
611520,TBT,bullish,PQW4kw4le48,,"The conflict in the Middle East has made oil prices higher, which could lead to higher inflation. That's why now a lot of people are saying we might be seeing higher interest rates, not lower interest rates in 2026.",UNCERTAIN,0.55,"The quote discusses higher interest rates which is directionally relevant to TBT (a leveraged inverse Treasury ETF that rises when rates rise), but the transcript never mentions TBT, Treasury bonds, or any related instrument by name — it's a general macroeconomic discussion about inflation and rates in the context of housing markets.",REAL_ATTRIBUTION,0.92,"TBT is the inverse/leveraged short Treasury ETF, which is a direct macro proxy for rising interest rates — the quote explicitly predicts higher interest rates in 2026, making TBT a valid thematic/macro ETF attribution.",,955,85,0.00414,True,2026-04-19T11:36:47Z
613079,GLD,bullish,LS_6epZ1TbM,,"We bought a little bit of oil in December. We bought copper 12 months ago. We bought a little bit of China last week. And things like that. You build that base with lower downside, hedging businesses.",MIS_ATTRIBUTION,0.92,"The quote discusses oil, copper, and China investments but makes no mention of gold or GLD specifically.",MIS_ATTRIBUTION,0.95,"The speaker mentions oil, copper, and China as purchases, but never mentions gold or GLD; attaching a bullish GLD tag has no thematic, implicit, or explicit link to the quote.",,952,80,0.004056,True,2026-04-19T11:36:50Z
612711,SPY,bearish,mMlqp6yI6sA,State Street SPDR S&P 500 ETF Trust,the Lei fuses them together to give us the full picture and here's what the graph looks like this blue line right here represents the Lei six-month growth rate and as of their latest release it shows us that we're almost certainly going to be in a recession based on looking at the business cycle seven months out that puts us to about the first half of 2023,UNCERTAIN,0.55,"The quote discusses macroeconomic recession indicators (LEI) that would broadly affect SPY, but never explicitly mentions SPY, the S&P 500, or any specific equity index, making it plausibly about SPY in a broader market analysis context but not definitively so.",REAL_ATTRIBUTION,0.95,"SPY is the broad S&P 500 ETF and a direct proxy for the U.S. economy/stock market, making it a valid thematic/macro attribution for a recession prediction about the U.S. business cycle.",,1035,88,0.004425,True,2026-04-19T11:36:52Z
611322,TIP,bullish,iRz4DJV1fRA,,"This morning, we had producer price numbers that were really freaking hot. Talked about those in depth this morning in the alpha report and we broke them down. But what we noticed this morning is that producer prices mostly came in substantially hotter because of trade. If we excluded trade, we came in at.3% which was at expectations. But with trade, we came in at.8%.",UNCERTAIN,0.55,"The quote discusses hot PPI numbers which are relevant to inflation expectations and thus indirectly bullish for TIP (inflation-protected securities), but the transcript never explicitly mentions TIP or TIPS by name, making the attribution indirect at best.",REAL_ATTRIBUTION,0.82,"TIP (TIPS ETF) is a direct macro/commodity-style ETF proxy for inflation expectations, and hot PPI numbers are a core driver of TIPS performance, making this a valid inflation-theme attribution.",,1018,84,0.004314,True,2026-04-19T11:36:55Z
610482,VTR,bullish,e9KgMUxkDQk,"Ventas, Inc.",I don't believe this is going to last forever and I don't believe that vich will underperform per the S&P 500 forever last year in 2022 vich trounced the S&P 500 performing 11% gains while spy was down 16% so I think having a flat performance this year is okay,MIS_ATTRIBUTION,0.92,"The quote refers to 'vich' (likely VICI Properties, a gaming REIT) not Ventas (VTR), as the context discusses comparisons with AMT and mentions 'vichi' as the best performing real estate asset, which matches VICI Properties' ticker and profile, not Ventas.",MIS_ATTRIBUTION,0.85,"The quote and context are discussing 'vichi' (likely VICI Properties, a gaming/experiential REIT), not Ventas (VTR), a healthcare REIT — the ticker is misattributed to the wrong company.",,1027,92,0.004461,True,2026-04-19T11:36:58Z
608911,LRCX,bullish,0xmRN_LXHmQ,Lam Research Corporation,"We used trailing 12-month free cash flow per share of 85. That figure we arrived at by taking 117 million in trailing 12-month free cash flow and dividing it by around 138 million average shares outstanding. And then we did free cash flow per share growth of 30% for two years, a 7% terminal growth rate, and a discount rate of 10%. And that gets us to around a fair value of $45.",MIS_ATTRIBUTION,0.95,"The transcript repeatedly refers to 'Lattis' (likely Lattice Semiconductor, LSCC), not Lam Research, and the figures (117 million FCF, 138 million shares, $45-50 stock price) are inconsistent with Lam Research's much larger scale.",MIS_ATTRIBUTION,0.9,"The quote and context discuss 'Lattis' (a cyclical company with ~138M shares and $117M FCF), not Lam Research (LRCX), which is a much larger semiconductor equipment company with billions in FCF — the financial figures described do not match LRCX at all.",,1094,100,0.004782,True,2026-04-19T11:37:01Z
606570,TEL,bullish,1XTKQbs4HQw,TE Connectivity Ltd.,the bottom is already in for Tokyo electron and it has been back in sequential growth for much of last year new all-time highs for revenue and profit could come as soon as fiscal year 2025 by our estimate which would exceed the previous high water mark for fiscal year 2023,MIS_ATTRIBUTION,0.99,"The quote and surrounding context are entirely about Tokyo Electron (TKS: 8035), a Japanese semiconductor equipment company, not TE Connectivity Ltd. (TEL).",MIS_ATTRIBUTION,0.95,"The quote and context are entirely about Tokyo Electron (ticker TOELY/8035.T), a Japanese semiconductor equipment maker, with no connection to TEL (TE Connectivity Ltd.), a Swiss connector/sensor company.",TOELY,1009,88,0.004347,True,2026-04-19T11:37:03Z
